avg_temp,avg_humidity,avg_wind_speed,avg_rain_1h,avg_clouds_all
292.7,73.8,4.3,0.3,60.2
293.2,74.3,3.2,0.3,60.2
292.6,81.0,3.0,0.0,58.5
292.7,80.5,2.6,0.1,58.5
293.5,73.4,2.5,0.1,38.7
292.8,75.2,1.8,0.1,44.7
292.3,83.7,1.8,0.0,48.5
291.7,82.5,1.9,0.0,35.5
291.3,83.8,2.1,0.0,29.5
291.0,82.9,2.1,0.1,30.7
290.6,84.8,2.1,0.2,31.5
289.9,87.0,1.5,0.0,23.5
289.4,90.0,1.2,0.0,33.8
289.6,84.7,1.2,0.0,29.5
289.1,85.2,1.0,0.0,31.0
288.9,86.9,2.0,0.0,31.0
288.5,90.2,2.1,0.0,26.7
288.4,89.8,2.0,0.0,31.8
288.8,87.4,1.6,0.0,48.6
289.0,83.6,1.7,0.0,45.2
288.7,79.9,1.6,0.2,49.7
290.2,79.5,1.2,0.1,53.4
290.9,73.0,2.3,0.1,59.0
291.1,72.0,2.9,0.1,59.8
292.3,66.7,4.0,0.1,61.0
291.7,65.5,3.1,0.2,59.8
292.2,61.9,2.5,0.1,59.0
292.0,61.8,2.9,0.0,52.5
292.3,57.8,3.3,0.0,48.2
290.8,69.8,2.3,0.0,49.5
289.9,64.5,1.9,0.1,51.5
289.2,68.3,2.3,0.3,54.5
288.2,73.4,1.6,0.2,54.5
287.5,79.0,1.0,0.3,54.5
287.2,81.4,0.9,0.2,54.5
286.6,81.1,1.1,0.1,51.5
286.3,80.2,1.3,0.0,49.5
285.9,82.5,1.3,0.0,45.0
285.3,83.2,2.1,0.0,38.0
284.5,82.0,1.8,0.0,38.0
284.0,76.5,1.2,0.0,45.0
283.6,81.2,1.3,0.0,45.0
283.3,81.2,2.3,0.0,34.5
283.3,82.6,2.0,0.1,35.3
284.3,82.0,2.0,0.0,28.5
287.2,69.6,3.2,0.0,28.5
289.1,65.6,3.0,0.0,28.5
291.0,56.8,1.6,0.0,17.5
291.7,56.5,1.6,0.0,17.5
291.7,53.2,2.2,0.1,18.3
291.9,50.5,2.1,0.0,17.5
291.6,53.2,2.4,0.0,16.0
291.3,52.2,1.9,0.0,22.0
290.7,55.6,2.4,0.0,30.5
289.0,60.9,1.1,0.0,30.5
288.2,65.4,0.6,0.0,16.0
287.5,66.8,1.1,0.0,26.5
286.8,68.5,1.0,0.0,18.0
285.9,69.9,1.4,0.0,32.0
285.1,74.9,1.3,0.0,19.5
284.9,73.5,1.7,0.0,16.0
284.3,81.9,1.7,0.0,13.5
283.1,84.6,1.6,0.0,13.5
282.8,79.6,2.3,0.0,13.5
282.4,77.4,2.7,0.0,19.5
282.0,80.9,2.2,0.0,15.5
281.9,81.4,1.9,0.0,9.5
282.4,81.2,2.6,0.0,9.5
284.1,76.8,2.4,0.0,13.5
285.8,66.3,2.1,0.0,7.5
288.4,54.7,2.3,0.0,8.0
290.0,50.9,2.3,0.0,8.0
291.9,48.7,1.8,0.0,4.0
292.9,45.8,2.2,0.0,2.0
293.9,44.7,1.9,0.0,2.0
294.3,44.0,2.0,0.0,2.0
293.7,43.1,2.4,0.0,4.0
292.3,50.5,1.9,0.0,2.0
291.6,58.3,1.5,0.0,2.0
289.4,63.3,1.7,0.0,1.0
288.0,70.6,1.6,0.0,2.0
287.0,72.0,1.8,0.0,2.0
286.2,69.5,1.1,0.0,2.0
285.9,76.0,1.3,0.0,2.0
285.4,74.9,3.0,0.0,2.0
285.0,77.8,2.0,0.0,2.0
284.5,81.6,2.6,0.0,9.0
284.3,79.0,1.7,0.0,9.0
284.0,82.3,2.4,0.0,0.0
284.0,85.3,2.0,0.0,0.0
283.6,87.1,2.4,0.0,0.0
283.9,88.0,2.5,0.0,0.0
285.5,84.3,2.5,0.0,0.0
287.6,74.8,2.5,0.0,0.0
288.7,66.1,2.0,0.0,0.0
291.5,56.6,1.7,0.0,0.0
292.7,55.0,1.6,0.0,0.0
293.3,53.4,1.4,0.0,0.0
294.1,52.0,1.7,0.0,6.0
294.5,49.0,2.2,0.0,6.0
294.2,50.4,2.2,0.0,6.0
292.9,57.0,1.4,0.0,7.0
291.6,62.7,0.5,0.0,3.2
290.2,71.6,0.2,0.0,4.0
289.6,72.0,0.7,0.0,6.0
288.7,77.0,1.2,0.0,9.4
288.1,79.7,1.2,0.0,16.9
287.5,79.4,1.1,0.0,15.8
286.8,83.2,1.0,0.0,17.8
287.0,86.4,1.2,0.0,15.7
286.5,84.8,1.4,0.0,16.6
286.4,86.5,1.4,0.0,16.8
286.0,86.4,1.6,0.0,18.0
286.1,83.6,1.5,0.0,22.4
286.3,85.1,1.8,0.0,29.2
286.3,86.3,1.5,0.0,23.8
287.1,80.8,1.5,0.0,23.8
287.9,81.1,1.5,0.0,23.8
289.7,73.6,1.4,0.0,29.8
291.5,70.2,0.9,0.0,22.8
293.0,68.0,0.6,0.0,23.2
293.4,65.8,2.0,0.0,17.7
293.5,63.5,2.0,0.0,20.6
293.3,64.6,1.4,0.0,18.2
293.4,65.2,1.1,0.0,10.2
293.0,68.5,0.7,0.0,10.9
291.9,72.8,0.7,0.0,17.2
290.4,79.1,0.7,0.0,18.0
290.3,81.0,0.4,0.0,18.4
289.5,82.7,0.7,0.0,26.0
289.1,86.9,1.0,0.0,28.5
288.6,86.6,0.9,0.0,24.2
288.0,91.2,1.6,0.0,15.0
288.2,91.3,1.5,0.0,15.2
288.1,87.9,1.5,0.0,41.6
287.6,88.8,2.0,0.0,39.6
287.6,90.0,0.9,0.0,39.6
287.4,88.8,1.5,0.0,42.8
287.4,87.2,1.4,0.0,42.8
287.3,88.4,0.9,0.0,21.2
288.6,84.1,1.7,0.0,40.8
289.5,77.6,1.6,0.0,27.8
290.6,76.3,1.7,0.0,28.6
292.4,70.7,1.9,0.0,22.0
293.0,66.1,2.6,0.0,35.8
293.3,64.8,2.8,0.0,20.4
293.5,64.5,2.4,0.0,27.4
293.3,63.7,2.5,0.0,31.2
292.9,67.8,1.8,0.0,31.9
292.4,67.2,1.6,0.0,23.4
292.2,70.7,1.9,0.0,24.8
291.5,72.0,2.0,0.0,12.4
291.2,72.6,2.1,0.0,12.8
290.4,77.5,1.6,0.1,39.7
290.3,77.9,1.8,0.0,40.1
290.0,78.8,1.2,0.1,37.0
289.5,82.4,1.4,0.1,27.8
289.1,85.3,1.4,0.1,31.0
288.8,89.5,1.4,0.0,32.2
288.5,88.5,1.6,0.0,48.7
288.6,87.0,1.5,0.0,60.6
288.2,86.9,1.6,0.0,59.8
288.7,86.5,2.3,0.3,71.5
288.4,88.2,1.7,0.4,70.0
289.3,85.1,1.6,0.0,47.0
289.8,82.1,1.6,0.1,52.6
290.8,79.6,1.7,0.0,70.3
291.9,75.2,1.9,0.0,66.0
292.3,74.1,2.3,0.0,58.7
293.1,70.6,2.7,0.1,60.0
292.8,74.1,3.3,0.2,51.4
292.5,76.3,3.6,0.0,62.0
291.9,79.7,3.2,0.1,51.9
291.4,80.0,3.0,0.3,53.6
291.1,83.5,2.7,0.0,38.8
290.6,85.0,2.1,0.0,38.1
290.5,86.7,1.8,0.0,29.4
290.2,87.8,2.1,0.0,54.5
290.2,88.0,1.8,0.0,50.4
289.8,89.9,1.5,0.1,63.0
289.6,90.6,2.0,0.1,64.2
289.6,88.9,2.8,0.0,44.5
289.6,88.6,2.6,0.0,34.8
289.1,90.9,2.9,0.0,35.2
289.0,88.5,2.7,0.1,54.4
289.0,89.5,2.1,0.3,57.9
288.6,93.6,2.4,0.3,52.4
288.8,92.7,2.3,0.2,62.7
289.3,91.2,2.0,0.2,71.2
290.0,86.6,3.1,0.4,63.6
290.5,85.3,2.0,0.3,53.3
292.3,77.1,2.5,0.3,48.9
292.0,69.4,2.7,0.1,48.4
292.7,64.7,3.3,0.0,33.5
292.6,66.6,4.7,0.0,28.0
292.4,67.3,4.5,0.0,27.0
292.2,68.4,4.5,0.0,26.0
290.2,77.2,3.8,0.8,30.8
290.5,76.9,3.8,0.0,28.0
289.4,80.6,3.6,0.0,35.0
289.0,81.7,2.9,0.4,42.7
289.4,79.3,2.2,0.1,40.5
288.4,79.3,2.8,0.4,31.3
288.4,76.0,3.1,0.0,12.0
287.9,79.6,3.2,0.0,22.1
287.5,83.5,3.5,0.3,32.5
287.1,81.6,2.9,0.0,41.6
286.7,80.0,2.6,0.0,51.0
286.9,78.8,2.6,0.0,43.6
287.1,77.8,2.2,0.1,36.5
287.0,76.2,3.7,0.1,28.5
287.7,74.5,3.4,0.0,36.1
288.6,70.2,3.4,0.0,34.5
289.5,66.9,4.3,0.0,35.5
290.5,63.7,5.6,0.0,36.5
291.0,58.6,5.2,0.0,37.9
292.2,52.1,5.2,0.0,34.0
292.3,50.8,5.9,0.0,34.8
293.1,47.7,6.7,0.0,30.0
292.6,51.2,6.7,0.0,34.1
292.2,54.7,7.0,0.0,38.5
291.0,57.1,6.5,0.1,27.7
290.5,63.6,4.2,0.0,24.0
288.9,69.1,4.0,0.0,16.0
288.5,71.7,3.4,0.2,21.2
288.4,68.7,2.8,0.0,12.0
287.9,72.8,2.8,0.2,21.2
287.8,71.5,3.4,0.0,16.0
287.2,75.1,3.2,0.0,17.7
286.6,79.5,3.1,0.0,19.5
285.4,82.1,2.5,0.0,21.7
286.2,78.8,2.2,0.0,19.5
285.5,79.8,2.8,0.0,26.8
286.8,75.2,3.2,0.0,30.0
286.6,76.5,2.7,0.0,20.8
286.5,78.1,2.7,0.0,12.0
287.8,74.1,2.7,0.0,26.5
289.5,68.8,2.3,0.0,31.5
291.1,64.2,2.4,0.0,36.5
291.9,61.2,2.2,0.0,36.5
293.1,59.0,1.8,0.0,38.5
293.3,57.2,2.5,0.0,31.5
294.0,55.3,2.8,0.0,26.5
293.7,57.5,2.6,0.0,26.5
293.4,60.1,2.4,0.0,26.5
292.5,64.8,2.3,0.0,26.1
291.5,69.7,2.2,0.0,22.5
290.7,70.5,1.3,0.0,22.5
290.6,74.0,1.2,0.0,22.5
290.2,75.3,1.6,0.0,22.5
289.4,78.6,1.4,0.0,13.1
288.3,80.0,1.8,0.0,4.0
287.5,82.9,1.7,0.0,7.0
286.7,86.1,1.7,0.0,10.0
285.5,87.7,1.9,0.0,11.7
285.8,87.6,2.2,0.0,13.5
285.0,86.3,2.2,0.0,12.7
285.7,83.4,2.5,0.0,12.0
285.3,85.6,2.0,0.0,16.0
286.0,82.7,1.7,0.0,11.4
287.5,78.1,2.4,0.0,18.0
290.0,72.1,2.1,0.0,17.0
292.4,66.4,2.4,0.0,16.0
293.2,63.2,1.9,0.0,14.0
294.3,61.8,1.7,0.0,29.0
294.5,60.2,2.0,0.0,13.0
294.9,60.5,2.7,0.0,14.0
294.7,60.4,2.0,0.0,12.0
294.4,61.1,2.1,0.0,10.0
292.9,64.5,2.0,0.0,7.0
292.6,70.9,1.5,0.0,10.0
291.0,75.4,0.8,0.0,10.0
289.6,76.2,1.7,0.0,8.8
290.4,78.6,1.4,0.0,26.5
288.9,80.1,2.3,0.0,10.8
289.5,83.2,1.6,0.0,14.0
289.0,83.3,1.5,0.0,17.4
288.2,83.1,1.1,0.0,23.0
288.1,83.4,1.1,0.0,30.7
287.7,88.3,1.9,0.0,42.5
288.1,83.4,2.0,0.0,42.1
288.1,83.1,2.7,0.0,45.5
287.6,86.6,2.0,0.0,40.1
287.1,90.5,1.9,0.0,35.0
288.3,83.3,2.0,0.1,29.6
290.2,76.9,2.4,0.0,48.5
291.4,71.8,2.6,0.1,36.7
293.2,67.2,2.6,0.0,49.5
293.6,64.4,2.2,0.0,45.5
294.1,61.9,2.2,0.0,41.5
293.7,63.3,2.5,0.0,33.1
293.3,64.6,3.1,0.0,25.0
292.5,69.5,2.2,0.0,28.0
291.7,74.4,1.9,0.0,31.0
291.2,75.2,2.3,0.0,34.0
290.7,76.1,3.0,0.0,37.0
290.1,75.6,3.5,0.1,33.6
289.4,78.6,2.7,0.0,47.5
289.4,77.8,2.4,0.1,42.7
289.3,80.1,1.5,0.0,55.5
289.1,79.5,2.2,0.0,48.9
288.8,79.6,3.1,0.0,42.5
288.2,82.2,3.6,0.0,33.1
287.8,81.8,2.5,0.0,42.5
287.7,82.7,3.1,0.0,31.1
287.8,80.5,2.4,0.0,38.5
288.0,79.8,2.0,0.0,38.5
288.2,79.7,2.0,0.0,38.5
289.4,71.5,2.8,0.0,35.0
290.8,66.7,5.0,0.0,29.4
292.3,62.2,7.2,0.0,24.0
292.3,62.3,7.1,0.1,30.2
293.5,58.9,6.4,0.0,38.5
292.8,60.6,7.0,0.1,40.7
293.2,59.1,6.5,0.0,45.5
292.9,59.9,6.0,0.0,40.7
292.5,61.7,5.3,0.1,36.0
291.3,65.6,5.9,0.2,33.8
291.3,67.6,4.9,0.0,31.0
290.2,70.5,5.7,0.2,29.8
290.6,70.1,4.9,0.1,31.0
290.4,70.7,5.1,0.0,46.2
290.3,71.3,5.4,0.1,62.0
290.1,72.3,4.9,0.3,60.2
290.3,72.9,4.9,0.1,53.5
290.0,75.2,4.9,0.3,66.6
290.1,77.1,5.2,0.2,75.0
289.8,79.8,5.0,0.0,69.4
289.5,82.5,5.3,0.5,64.0
289.6,81.6,6.0,0.1,65.4
289.4,82.0,6.7,0.4,51.5
289.5,84.6,6.7,1.0,66.0
289.3,84.7,6.2,1.6,71.8
288.7,87.9,5.0,0.7,48.4
289.2,85.7,5.1,1.6,72.0
289.3,86.9,4.8,0.7,65.9
289.6,84.9,4.5,0.2,65.1
289.9,83.1,4.2,0.4,64.4
289.5,82.0,4.9,2.4,61.6
289.2,82.5,5.5,0.8,58.9
288.9,84.6,5.2,0.2,60.9
288.6,87.5,5.3,0.2,62.9
288.9,84.0,5.0,0.1,49.0
289.1,81.1,4.7,0.0,42.5
288.3,83.3,3.8,0.1,40.5
288.1,83.0,4.1,0.0,44.6
287.8,83.1,4.8,0.2,49.0
287.1,87.4,4.3,4.6,55.5
286.9,85.5,3.8,0.0,60.0
286.4,89.9,2.9,4.6,59.3
286.4,88.4,2.3,0.0,56.5
286.4,88.9,2.1,0.0,52.8
286.5,89.6,2.2,0.1,49.5
286.0,90.0,2.2,0.4,49.9
286.2,89.6,1.4,0.1,46.0
286.0,91.7,2.1,0.0,42.0
286.2,90.7,1.6,0.0,42.0
288.3,84.9,2.0,0.0,42.0
288.9,80.8,2.3,0.1,41.0
290.1,76.2,2.5,0.1,42.0
290.7,72.5,2.8,0.0,42.0
291.4,69.5,3.0,0.0,42.0
291.0,72.1,3.6,0.4,51.0
291.7,68.2,2.8,0.0,58.5
290.7,73.5,2.6,0.4,54.0
290.8,72.4,1.6,0.0,48.0
290.3,77.9,1.3,0.0,47.0
289.8,84.1,1.7,0.0,46.0
289.2,86.1,1.7,0.4,51.1
289.1,88.8,1.4,0.0,54.5
288.3,88.5,1.1,0.4,51.4
288.0,89.2,0.9,0.0,46.0
287.7,90.0,1.3,0.0,42.2
287.5,90.9,2.2,0.1,38.5
285.8,93.1,2.0,0.0,39.3
286.3,96.6,1.7,0.0,38.5
285.4,93.7,1.5,0.0,29.9
286.7,92.5,1.2,0.0,20.0
286.4,92.8,2.6,0.0,32.5
287.0,88.9,1.8,0.0,31.5
287.3,86.7,2.5,0.0,30.5
288.8,81.5,2.2,0.0,30.5
290.4,77.0,2.1,0.0,30.5
290.6,78.0,1.9,0.1,39.8
292.4,70.3,2.2,0.0,40.0
291.7,73.1,2.0,0.1,43.8
292.8,67.1,2.7,0.0,38.5
292.4,69.6,3.1,0.0,30.1
291.9,72.6,3.8,0.0,22.0
290.4,78.2,3.5,0.1,27.2
290.9,79.1,2.8,0.0,22.0
290.3,80.7,1.7,0.0,34.5
289.4,81.8,1.3,0.0,37.5
289.0,82.0,1.5,0.0,38.0
288.7,84.0,1.7,0.0,41.9
288.8,84.9,1.9,0.0,43.5
288.4,86.0,1.9,0.0,41.7
288.1,88.0,1.6,0.0,40.0
287.8,87.5,1.4,0.1,37.6
287.5,89.1,1.7,0.0,40.0
288.0,86.7,1.4,0.1,37.6
288.5,86.2,1.8,0.0,40.0
288.3,87.0,1.5,0.0,40.0
288.2,85.7,1.2,0.1,39.5
289.1,84.7,1.0,0.0,32.5
290.5,78.3,1.7,0.0,34.5
291.9,72.2,2.4,0.0,36.5
291.8,72.0,1.8,0.1,38.9
293.3,65.6,2.2,0.0,26.0
292.6,68.6,1.9,0.1,37.9
293.5,65.3,2.6,0.0,34.5
293.4,63.7,2.2,0.0,29.1
293.3,62.4,1.9,0.0,24.0
291.7,69.2,1.3,0.0,20.2
291.7,75.1,0.7,0.0,20.0
290.8,80.9,1.0,0.0,20.0
289.5,84.7,0.7,0.0,14.0
289.3,87.8,1.3,0.0,8.0
288.1,90.8,0.8,0.0,9.0
288.1,92.5,0.8,0.0,10.0
287.6,93.0,0.8,0.0,11.2
287.1,93.7,1.4,0.0,12.4
285.9,93.1,1.5,0.0,8.0
286.4,95.8,1.5,0.0,16.4
285.5,92.3,1.6,0.0,23.6
286.3,92.4,2.1,0.0,43.6
286.1,92.0,2.0,0.0,26.6
285.9,91.7,2.0,0.0,9.6
287.4,87.9,1.9,0.0,9.6
289.9,79.5,2.1,0.0,6.0
292.5,71.8,2.9,0.0,2.4
293.3,68.7,2.5,0.0,1.2
294.5,65.9,2.4,0.0,6.0
294.5,63.7,2.2,0.0,0.0
294.9,61.7,2.2,0.0,0.0
294.6,62.6,2.1,0.0,2.0
294.4,63.9,2.0,0.0,4.0
292.9,73.6,1.3,0.0,2.0
292.2,81.2,1.1,0.0,0.0
290.5,86.0,1.7,0.0,2.4
289.3,89.0,0.4,0.0,2.4
288.6,90.1,0.7,0.0,8.6
287.8,91.3,1.2,0.0,14.8
287.3,92.8,1.2,0.0,16.0
286.8,94.0,1.2,0.0,16.8
286.5,95.4,1.4,0.0,9.6
286.3,96.5,1.8,0.0,2.0
286.2,92.5,1.6,0.0,2.2
286.1,88.9,1.6,0.0,2.4
286.1,89.1,1.2,0.0,2.4
285.6,92.0,2.3,0.0,8.4
285.7,92.0,1.9,0.0,9.6
287.6,84.8,1.5,0.0,7.2
289.9,80.4,2.0,0.0,9.6
291.3,75.7,1.4,0.0,5.4
293.3,73.6,1.9,0.0,6.0
294.0,69.0,1.5,0.0,6.0
294.7,65.1,1.5,0.0,6.0
294.7,65.0,2.0,0.0,7.0
295.0,65.8,2.4,0.0,8.0
293.9,69.7,1.9,0.0,19.5
293.1,74.4,1.2,0.0,31.0
292.0,78.4,1.2,0.0,26.6
290.8,82.5,1.0,0.0,22.5
289.2,85.2,0.7,0.0,17.7
289.2,86.2,1.5,0.0,22.5
287.9,90.6,1.2,0.0,26.7
288.1,93.1,1.6,0.0,40.5
287.5,92.4,1.6,0.0,33.5
286.9,92.1,1.9,0.0,26.5
285.7,93.5,1.5,0.0,26.9
286.1,93.3,1.5,0.0,24.5
285.4,92.6,1.6,0.0,31.0
286.2,90.3,1.7,0.0,35.0
286.2,90.6,1.9,0.0,33.0
286.1,91.4,1.7,0.0,31.0
286.6,88.9,2.0,0.0,42.0
289.1,84.6,2.4,0.0,37.5
291.7,73.3,1.9,0.1,27.4
293.8,65.3,1.6,0.0,16.0
294.3,61.3,2.2,0.0,13.0
294.8,57.4,2.8,0.0,10.0
294.2,59.5,2.5,0.2,5.0
295.1,54.9,2.6,0.0,10.0
293.1,64.5,2.6,0.2,3.0
292.5,67.4,2.8,0.0,6.0
291.1,72.2,2.2,0.0,6.0
289.7,77.0,1.9,0.0,6.0
288.8,82.5,2.0,0.0,21.0
288.1,85.0,1.6,0.0,17.4
287.3,88.0,1.5,0.0,14.0
286.0,91.4,1.6,0.2,18.4
285.6,92.6,0.9,0.0,15.6
284.9,94.9,1.5,0.2,18.9
285.0,95.1,1.2,0.0,15.1
284.7,95.0,1.6,0.0,14.9
284.4,95.3,1.8,0.0,14.8
284.0,94.6,1.7,0.0,16.1
284.4,92.7,1.5,0.0,17.5
284.2,94.1,1.6,0.0,14.0
286.1,87.7,1.8,0.0,8.0
288.2,80.1,1.4,0.0,7.0
290.3,72.8,1.4,0.0,6.0
291.9,69.6,1.7,0.0,6.6
293.7,65.3,2.5,0.0,8.0
294.0,62.9,2.8,0.0,6.6
294.5,59.7,2.5,0.0,6.0
294.2,61.9,2.5,0.0,6.0
294.0,64.2,3.0,0.0,6.0
291.1,74.5,2.0,0.0,6.0
291.0,74.3,1.1,0.0,6.0
289.3,76.8,1.0,0.0,6.0
286.9,81.8,1.7,0.0,6.0
287.7,84.9,1.9,0.0,6.0
285.5,87.3,2.2,0.0,10.5
286.5,88.7,2.0,0.0,15.0
285.8,88.7,2.0,0.0,15.0
285.2,89.3,1.8,0.0,15.0
284.7,87.8,1.6,0.0,8.7
284.3,90.1,2.6,0.0,15.0
284.1,88.0,1.8,0.0,6.2
284.0,89.8,2.5,0.0,10.0
283.4,93.4,2.2,0.0,8.0
283.5,92.2,3.1,0.0,2.0
284.7,89.3,2.7,0.0,2.0
287.3,79.3,2.4,0.0,4.7
289.9,69.4,2.5,0.0,7.5
291.4,63.6,1.7,0.0,5.3
293.5,58.6,1.4,0.0,0.8
293.7,58.3,1.5,0.0,3.6
294.5,58.6,2.1,0.0,4.0
294.1,60.2,1.9,0.0,5.7
293.7,61.8,2.2,0.0,7.5
291.9,66.8,1.9,0.0,3.7
291.3,70.0,1.6,0.0,7.5
288.6,78.0,1.1,0.0,7.5
286.9,82.3,1.4,0.0,7.5
286.6,85.0,2.0,0.0,7.5
285.4,87.8,1.6,0.0,5.7
285.5,88.7,1.6,0.0,4.0
284.7,90.4,1.8,0.0,6.5
283.9,92.7,2.1,0.0,9.0
283.4,91.0,1.8,0.0,5.5
283.3,93.4,1.6,0.0,9.0
282.9,91.9,1.7,0.0,4.7
282.8,94.0,2.1,0.0,7.5
282.8,93.4,1.6,0.0,11.2
282.8,92.8,1.5,0.0,15.0
284.4,87.3,1.3,0.0,15.0
286.6,83.1,1.3,0.0,15.0
288.6,76.2,1.0,0.0,17.0
291.2,70.3,1.2,0.0,19.0
292.2,65.1,0.7,0.0,14.0
293.2,60.5,0.9,0.0,9.0
293.2,61.6,0.8,0.0,4.9
293.8,60.1,1.2,0.0,7.5
292.2,65.7,0.7,0.0,7.1
291.1,67.8,1.0,0.0,13.5
289.6,72.9,0.4,0.0,16.5
288.2,78.6,0.4,0.0,19.5
286.0,85.7,0.7,0.0,14.5
285.9,87.7,1.6,0.0,13.5
284.5,92.0,0.7,0.0,11.5
285.2,90.8,0.9,0.0,13.5
284.7,90.4,0.8,0.0,23.6
284.2,90.1,0.8,0.0,34.0
283.3,90.0,0.8,0.0,24.4
283.6,90.1,1.3,0.0,45.0
283.0,89.4,1.3,0.0,30.6
283.5,88.9,2.0,0.0,46.5
283.3,88.6,1.6,0.0,50.0
283.2,88.6,1.4,0.0,54.0
283.3,85.9,2.2,0.0,52.5
285.3,81.7,2.0,0.0,49.0
288.1,72.6,1.2,0.0,26.0
289.9,65.3,1.1,0.0,30.0
291.0,61.7,1.1,0.0,27.0
292.1,58.5,1.3,0.0,24.0
292.2,58.0,1.2,0.0,12.0
292.8,58.1,1.5,0.0,10.0
291.2,62.6,1.1,0.0,8.0
290.2,67.5,0.7,0.0,16.0
288.7,73.7,1.0,0.0,23.1
287.2,80.0,1.3,0.0,30.5
285.2,84.3,0.7,0.0,26.5
286.8,83.0,1.1,0.0,37.5
284.5,87.4,0.7,0.0,27.5
285.8,86.1,1.0,0.0,33.0
285.7,85.8,0.7,0.0,36.0
285.3,85.8,1.3,0.0,36.0
283.6,88.6,1.3,0.0,32.1
284.4,88.9,1.4,0.0,46.5
282.9,91.0,1.2,0.0,31.3
283.9,90.6,1.6,0.0,34.5
283.9,88.2,1.5,0.0,40.6
283.9,86.4,1.4,0.0,47.0
284.7,83.9,1.3,0.0,42.0
286.0,82.7,1.6,0.0,40.0
287.7,73.4,1.0,0.0,41.8
289.9,66.1,1.2,0.0,46.5
291.1,60.9,1.2,0.0,40.3
292.2,56.3,1.2,0.0,34.5
292.2,58.1,1.2,0.0,22.9
292.3,59.6,2.0,0.0,13.5
291.2,63.8,1.4,0.0,12.5
290.3,67.1,2.0,0.0,13.5
289.1,71.5,2.2,0.0,18.5
287.9,76.5,2.4,0.0,23.5
287.9,78.8,2.0,0.0,22.9
287.7,79.7,2.5,0.0,28.5
287.3,82.3,2.1,0.0,25.5
286.7,83.2,2.4,0.0,28.5
286.4,82.9,2.4,0.0,22.9
286.0,82.9,2.8,0.0,17.5
285.0,85.6,2.4,0.0,15.7
284.6,85.9,2.4,0.0,13.9
284.0,88.6,2.6,0.0,13.7
284.2,88.3,3.1,0.0,13.5
283.2,90.1,2.4,0.0,15.0
283.4,88.5,2.1,0.0,10.0
284.0,87.2,2.9,0.0,11.0
285.2,84.2,3.2,0.0,9.5
288.7,74.5,2.3,0.0,8.0
290.2,67.9,2.4,0.0,6.0
291.1,64.2,2.1,0.0,6.0
292.0,61.0,1.8,0.0,6.0
291.6,60.7,1.6,0.0,3.0
292.8,59.9,1.4,0.0,4.0
290.7,64.0,1.5,0.0,3.0
290.3,67.2,1.5,0.0,6.0
288.7,71.6,1.6,0.0,6.0
287.1,76.5,2.1,0.0,6.0
286.2,82.4,2.4,0.0,6.0
285.1,84.7,1.9,0.0,6.0
283.9,87.3,1.9,0.0,6.0
283.8,88.3,2.5,0.0,6.0
283.1,88.5,2.5,0.0,6.0
282.4,88.8,2.8,0.0,6.0
282.3,88.4,1.9,0.0,3.4
281.8,92.2,2.1,0.0,15.0
281.9,90.3,1.6,0.0,0.8
281.5,92.2,2.3,0.0,0.8
281.1,93.1,2.0,0.0,3.4
280.8,94.0,2.4,0.0,6.0
282.7,86.2,2.1,0.0,3.0
285.0,78.1,1.9,0.0,0.0
285.8,76.2,1.6,0.0,0.0
289.8,66.5,1.4,0.0,0.0
291.7,59.4,1.5,0.0,0.0
291.9,57.2,1.2,0.0,0.0
292.5,59.4,2.3,0.0,6.0
292.7,55.1,2.2,0.0,6.0
292.1,64.3,2.4,0.0,6.0
290.1,71.0,1.8,0.0,7.0
289.5,74.3,1.9,0.0,6.0
286.9,81.2,1.0,0.0,6.0
285.1,84.5,1.3,0.0,3.0
284.8,81.4,1.5,0.0,6.0
283.3,87.2,1.6,0.0,0.0
283.3,86.6,1.7,0.0,0.0
282.5,86.8,1.6,0.0,0.0
281.8,87.1,2.2,0.0,0.0
281.1,86.5,2.2,0.0,0.4
281.4,85.6,2.7,0.0,6.0
280.3,86.3,2.5,0.0,9.0
280.7,84.9,2.2,0.0,5.7
280.8,86.2,2.7,0.0,17.1
280.7,87.1,2.6,0.0,26.7
283.0,80.6,1.9,0.0,20.1
284.4,80.4,2.3,0.0,23.2
286.2,72.2,2.3,0.0,23.2
288.7,64.4,2.2,0.0,2.0
291.2,53.0,1.5,0.0,0.0
292.1,52.5,1.0,0.0,0.8
293.0,49.2,1.0,0.0,0.0
292.5,53.3,1.3,0.0,0.0
291.9,58.0,1.5,0.0,0.0
289.3,67.8,0.9,0.0,5.4
288.0,74.1,1.0,0.0,0.0
285.1,81.4,0.4,0.0,7.8
283.5,84.6,0.5,0.0,5.1
284.2,84.7,1.5,0.0,2.7
282.6,88.7,1.6,0.0,0.0
282.4,88.6,1.2,0.0,0.0
282.1,89.2,1.8,0.0,0.0
281.4,90.0,2.1,0.0,0.0
281.6,83.9,2.5,0.0,9.0
281.3,86.0,2.6,0.0,4.5
281.0,88.5,3.1,0.0,0.0
280.9,86.6,2.4,0.0,0.0
280.6,87.9,2.8,0.0,0.0
280.7,85.8,3.1,0.0,14.4
282.6,77.2,2.5,0.0,7.2
284.4,75.9,2.5,0.0,14.4
286.9,64.0,2.1,0.0,0.0
289.3,59.7,2.2,0.0,0.0
290.8,53.6,1.6,0.0,0.0
292.4,48.1,1.2,0.0,0.0
